question,document,type,order,text,pmid
753,20,1_title,0,Lysosomal integral membrane protein-2: a new player in lysosome-related pathology.  ,24389070
753,20,2_abstract_sentence,0,Lysosomes require the presence of many specialized proteins to facilitate their roles in cellular maintenance. ,24389070
753,20,2_abstract_sentence,1,"One such protein that has proven to be an important player in the lysosomal field is lysosomal integral membrane protein-2  (LIMP-2), encoded by the gene SCARB2. ",24389070
753,20,2_abstract_sentence,2,"LIMP-2 is required for the normal biogenesis and maintenance of lysosomes and endosomes and has been identified as  the specific receptor for glucocerebrosidase, the enzyme deficient in Gaucher disease. ",24389070
753,20,2_abstract_sentence,3,Research into LIMP-2 and the SCARB2 gene indicate that it may be a factor contributing to the clinical heterogeneity seen among patients with Gaucher disease. ,24389070
753,20,2_abstract_sentence,4,"Mutations in SCARB2 have also been identified as the cause of action myoclonus renal failure (AMRF), and in some cases progressive myoclonic epilepsy. ",24389070
753,20,2_abstract_sentence,5,A total of 14 disease-causing SCARB2 mutations have been identified to  date. ,24389070
753,20,2_abstract_sentence,6,"The role of LIMP-2 in human pathology has expanded with its identification  as a component of the intercalated disk in cardiac muscle and as a receptor for specific enteroviruses, two unanticipated findings that reaffirm the myriad roles of lysosomal proteins. ",24389070
753,20,2_abstract_sentence,7,"Studies into the full impact of LIMP-2 deficiency and the  LIMP2/glucocerebrosidase molecular pathway will lead to a better understanding of disease pathogenesis in Gaucher disease and AMRF, and to new insights into lysosomal processing, trafficking and function. ",24389070
753,21,1_title,0,A novel SCARB2 mutation in progressive myoclonus epilepsy indicated by reduced β-glucocerebrosidase activity.  ,24485911
753,21,2_abstract_sentence,0,Action myoclonus renal failure (AMRF) syndrome is a rare form of progressive myoclonus epilepsy with renal dysfunction related to mutations in the SCARB2 gene. ,24485911
753,21,2_abstract_sentence,1,"This gene is involved in lysosomal mannose-6-phosphate-independent trafficking of β-glucocerebrosidase (GC), an enzyme deficient in Gaucher disease. ",24485911
753,21,2_abstract_sentence,2,"We report a family with myoclonic epilepsy, ataxia and skeletal muscle atrophy but without cognitive impairment or overt renal disease. ",24485911
753,21,2_abstract_sentence,3,A novel SCARB2 mutation  was indicated by a striking discrepancy between lymphocyte and fibroblast GC activity in the proband evaluated for possible Gaucher disease. ,24485911
753,21,2_abstract_sentence,4,Our findings expand the genetic and phenotypic diversity of AMRF and suggest that low GC activity may present an important biochemical clue to the diagnosis of AMRF. ,24485911
753,22,1_title,0,Replacement therapy for inherited enzyme deficiency--macrophage-targeted glucocerebrosidase for Gaucher's disease.  ,2023606
753,22,2_abstract_sentence,0,Comment in     N Engl J Med. ,2023606
753,22,2_abstract_sentence,1,1991 Dec 19;325(25):1809-11. ,2023606
753,22,2_abstract_sentence,2,    N Engl J Med. ,2023606
753,22,2_abstract_sentence,3,1993 May 27;328(21):1564; author reply 1567-8. ,2023606
753,23,1_title,0,The role of saposin C in Gaucher disease.  ,22652185
753,23,2_abstract_sentence,0,"Saposin C is one of four homologous proteins derived from sequential cleavage of  the saposin precursor protein, prosaposin. ",22652185
753,23,2_abstract_sentence,1,"It is an essential activator for glucocerebrosidase, the enzyme deficient in Gaucher disease. ",22652185
753,23,2_abstract_sentence,2,"Gaucher disease is a rare autosomal recessive lysosomal storage disorder caused by mutations in the GBA gene that exhibits vast phenotypic heterogeneity, despite its designation as  a ""simple"" Mendelian disorder. ",22652185
753,23,2_abstract_sentence,3,The observed phenotypic variability has led to a search for disease modifiers that can alter the Gaucher phenotype. ,22652185
753,23,2_abstract_sentence,4,The PSAP gene  encoding saposin C is a prime candidate modifier for Gaucher disease. ,22652185
753,23,2_abstract_sentence,5,"In humans,  saposin C deficiency due to mutations in PSAP results in a Gaucher-like phenotype, despite normal in vitro glucocerebrosidase activity. ",22652185
753,23,2_abstract_sentence,6,Saposin C deficiency has also been shown to modify phenotype in one mouse model of Gaucher  disease. ,22652185
753,23,2_abstract_sentence,7,"The role of saposin C as an activator required for normal glucocerebrosidase function, and the consequences of saposin C deficiency are described, and are being explored as potential modifying factors in patients with Gaucher disease. ",22652185
1527,0,1_title,0,Diurnal cortisol profile in Williams syndrome in novel and familiar settings.  ,23734615
1527,0,2_abstract_sentence,0,Williams syndrome (WS) is a neurodevelopmental genetic disorder associated with high rates of anxiety and social issues. ,23734615
1527,0,2_abstract_sentence,1,"We examined diurnal cortisol, a biomarker of the stress response, in adults with WS in novel and familiar settings, and compared these profiles to typically developing (TD) adults. ",23734615
1527,0,2_abstract_sentence,2,"WS and TD participants had similar profiles in a familiar setting, while participants with WS had elevated cortisol late in the day in the novel setting when social demands were higher. ",23734615
1527,0,2_abstract_sentence,3,The cortisol awakening response in WS was associated with parent-reported levels of somatic complaints and social difficulties. ,23734615
1527,0,2_abstract_sentence,4,Results suggest that adults with WS have a typical diurnal cortisol profile that may be sensitive to social and activity transitions throughout the day. ,23734615
1527,1,1_title,0,Successful treatment of a morbidly obese and growth-retarded adolescent with Williams-Beuren Syndrome by combining the medication of growth hormone and sibutramine.  ,18204753
1527,1,2_abstract_sentence,0,"A 16-year-old male adolescent diagnosed to have the Williams-Beuren syndrome was  referred to our obesity outpatient clinic, due to his morbid obesity (body mass index 39.2 kilograms per square metre) and gluttony. ",18204753
1527,1,2_abstract_sentence,1,"After several unsuccessful dietary treatments, we started therapy with sibutramine. ",18204753
1527,1,2_abstract_sentence,2,"As growth hormone (GH) deficiency was diagnosed by an additional GH-stimulation test, we commenced with  a GH-treatment. ",18204753
1527,1,2_abstract_sentence,3,This well-tolerated combination therapy led to a remarkable weight loss of 10 kg and a growth-rate acceleration of 3.7 cm/year. ,18204753
1527,1,2_abstract_sentence,4,"Nine months after stopping the treatment with sibutramine, a partial weight gain was noticed. ",18204753
1527,1,2_abstract_sentence,5,This case report justifies further research work on a combination therapy with sibutramine and GH for similar cases. ,18204753
1527,2,1_title,0,Growth hormone treatment in a child with Williams-Beuren syndrome: a case report.  ,10378390
1527,2,2_abstract_sentence,0,Growth retardation is a consistent finding in Williams-Beuren syndrome. ,10378390
1527,2,2_abstract_sentence,1,The cause of short stature in this syndrome is unknown. ,10378390
1527,2,2_abstract_sentence,2,Endocrine studies have failed to reveal abnormalities in the growth hormone-insulin-like growth factor I axis. ,10378390
1527,2,2_abstract_sentence,3,"We  report a boy with confirmed Williams-Beuren syndrome, who was found to have classical growth hormone deficiency and responded well to growth hormone therapy.CONCLUSION: Although growth hormone deficiency is not likely to be a common cause of short stature in Williams-Beuren syndrome, we nevertheless recommend evaluation of the growth hormone-insulin-like growth factor I axis in all cases. ",10378390
1527,3,1_title,0,Growth hormone deficiency in a child with Williams-Beuren syndrome. The response  to growth hormone therapy.  ,15751610
1527,3,2_abstract_sentence,0,Pre- and postnatal growth retardation of unknown pathogenesis is a common clinical feature in patients with Williams-Beuren syndrome (WBS). ,15751610
1527,3,2_abstract_sentence,1,"However, growth hormone deficiency (GHD) has not been considered a major cause of growth retardation. ",15751610
1527,3,2_abstract_sentence,2,There is only one patient in the literature with confirmed GHD who responded well to human growth hormone (hGH) therapy. ,15751610
1527,3,2_abstract_sentence,3,"We report a female infant with confirmed WBS who, through provocative testing, was found to have GHD and who responded satisfactorily to hGH therapy. ",15751610
1527,3,2_abstract_sentence,4,Height SDS was -4.2 at the age of 12 months when hGH was initiated and increased to -0.8 at the age of 4.25 years. ,15751610
1527,3,2_abstract_sentence,5,The pathogenesis of GHD in our patient is unclear. ,15751610
1527,3,2_abstract_sentence,6,"Nevertheless, the elevated levels  of prolactin and the response of hGH to growth hormone releasing hormone (GHRH) administration are indicative of a hypothalamic rather than pituitary defect. ",15751610
1527,3,2_abstract_sentence,7,"In  conclusion, GH deficiency might contribute to the growth failure in a number of patients with WBS and in such cases hGH therapy will most likely improve final height. ",15751610
1527,4,1_title,0,Thyroid function and morphology in patients affected by Williams syndrome.  ,16181239
1527,4,2_abstract_sentence,0,OBJECTIVE: To evaluate the prevalence of abnormalities of thyroid function and morphology in a cohort of patients with Williams syndrome (WS). ,16181239
1527,4,2_abstract_sentence,1,"METHODS: Serum concentrations of free-T3, free-T4, TSH, thyroperoxidase antibodies (TPOA) and thyroglobulin antibodies (TgA), as well as ultrasonographic data, of 20 patients with WS (12 females and eight males), aged 1.7-34.9 years, were evaluated. ",16181239
1527,4,2_abstract_sentence,2,RESULTS: Three cases (15%) of subclinical hypothyroidism were identified. ,16181239
1527,4,2_abstract_sentence,3,Overt hypothyroidism was diagnosed in two cases (10%). ,16181239
1527,4,2_abstract_sentence,4,Thyroid antibodies were negative in all patients. ,16181239
1527,4,2_abstract_sentence,5,Fourteen patients (70%) showed thyroid hypoplasia involving the  entire gland. ,16181239
1527,4,2_abstract_sentence,6,"In these patients, the left thyroid lobe appeared usually, but not  significantly, reduced compared with the right thyroid lobe. ",16181239
1527,4,2_abstract_sentence,7,One patient (5%) showed thyroid hemiagenesis. ,16181239
1527,4,2_abstract_sentence,8,"Only five patients (25%) showed a thyroid with normal volume, and of these five, one patient showed marked thyroid hypoplasia of the left lobe. ",16181239
1527,4,2_abstract_sentence,9,"In all WS patients with diagnosis of subclinical or overt hypothyroidism, thyroid hypoplasia was detected. ",16181239
1527,4,2_abstract_sentence,10,No cases of subclinical or overt hypothyroidism were found in WS with normal thyroid volume. ,16181239
1527,4,2_abstract_sentence,11,CONCLUSIONS: This study confirms the presence of alterations of thyroid function  in WS and also suggests the frequent occurrence of abnormalities of thyroid morphology in these patients. ,16181239
1527,4,2_abstract_sentence,12,"Patients with WS should be monitored for thyroid function and a thyroid ultrasound screening should be considered, especially in those patients with changes in thyroid function. ",16181239
1527,5,1_title,0,"Oxytocin and vasopressin are dysregulated in Williams Syndrome, a genetic disorder affecting social behavior.  ",22719898
1527,5,2_abstract_sentence,0,The molecular and neural mechanisms regulating human social-emotional behaviors are fundamentally important but largely unknown; unraveling these requires a genetic systems neuroscience analysis of human models. ,22719898
1527,5,2_abstract_sentence,1,"Williams Syndrome (WS), a  condition caused by deletion of ~28 genes, is associated with a gregarious personality, strong drive to approach strangers, difficult peer interactions, and attraction to music. ",22719898
1527,5,2_abstract_sentence,2,WS provides a unique opportunity to identify endogenous human gene-behavior mechanisms. ,22719898
1527,5,2_abstract_sentence,3,"Social neuropeptides including oxytocin (OT) and  arginine vasopressin (AVP) regulate reproductive and social behaviors in mammals, and we reasoned that these might mediate the features of WS. ",22719898
1527,5,2_abstract_sentence,4,"Here we established  blood levels of OT and AVP in WS and controls at baseline, and at multiple timepoints following a positive emotional intervention (music), and a negative physical stressor (cold). ",22719898
1527,5,2_abstract_sentence,5,We also related these levels to standardized indices of social behavior. ,22719898
1527,5,2_abstract_sentence,6,"Results revealed significantly higher median levels of OT in WS  versus controls at baseline, with a less marked increase in AVP. ",22719898
1527,5,2_abstract_sentence,7,"Further, in WS,  OT and AVP increased in response to music and to cold, with greater variability and an amplified peak release compared to controls. ",22719898
1527,5,2_abstract_sentence,8,"In WS, baseline OT but not AVP, was correlated positively with approach, but negatively with adaptive social behaviors. ",22719898
1527,5,2_abstract_sentence,9,"These results indicate that WS deleted genes perturb hypothalamic-pituitary release not only of OT but also of AVP, implicating more complex neuropeptide circuitry for WS features and providing evidence for their roles in endogenous regulation of human social behavior. ",22719898
1527,5,2_abstract_sentence,10,"The data suggest a possible biological basis for amygdalar involvement, for increased anxiety, and for the paradox of increased approach but poor social relationships in WS. ",22719898
1527,5,2_abstract_sentence,11,They also offer insight for translating genetic and neuroendocrine knowledge into treatments for disorders of social behavior. ,22719898
1527,6,1_title,0,High prevalence of diabetes and pre-diabetes in adults with Williams syndrome.  ,20425788
1527,6,2_abstract_sentence,0,A standard oral glucose tolerance test (OGTT) was administered to 28 adults with  Williams syndrome (WS). ,20425788
1527,6,2_abstract_sentence,1,"Three quarters of the WS subjects showed abnormal glucose curves, meeting diagnostic criteria for either diabetes or the pre-diabetic state of impaired glucose tolerance. ",20425788
1527,6,2_abstract_sentence,2,"Fasting mean glucose and median insulin levels did not differ significantly in the total WS cohort versus age-gender-BMI matched controls, though the glucose area under the curve was greater in the WS subjects. ",20425788
1527,6,2_abstract_sentence,3,HbA1c levels were not as reliable as the OGTT in diagnosing the presence of diabetes. ,20425788
1527,6,2_abstract_sentence,4,"Given the high prevalence of impaired glucose regulation, adults with WS should be screened for diabetes, and when present should be treated in accordance with standard medical practice. ",20425788
1527,6,2_abstract_sentence,5,Hemizygosity for a gene mapping to the Williams syndrome chromosome region (WSCR) is likely the major factor responsible for the high frequency of diabetes in WS. ,20425788
1527,6,2_abstract_sentence,6,"Syntaxin-1A is a prime candidate gene based on its location in the WSCR, its role in insulin release, and the presence  of abnormal glucose metabolism in mouse models with aberrantly expressed Stx-1a. ",20425788
1527,7,1_title,0,Thyroid anomalies in Williams syndrome: investigation of 95 patients.  ,16596673
1527,7,2_abstract_sentence,0,"Thyroid involvement in Williams syndrome (WS) was recently reported in two small  groups of patients, both showing an increased prevalence of elevation of TSH serum concentration; in one of the two reports, 70% of the patients demonstrated  a hypoplasia of thyroid gland as well. ",16596673
1527,7,2_abstract_sentence,1,"In our institution, we currently follow a  large population of WS patients who periodically undergo a multispecialist clinical evaluation that includes ultrasound evaluation of the thyroid gland, and levels of FT3, FT4, TSH, and anti-thyroid antibodies. ",16596673
1527,7,2_abstract_sentence,2,"Here, we report on the prevalence of thyroid structural and functional anomalies, in a population of 95  WS patients, half of them followed for more than 5 years. ",16596673
1527,7,2_abstract_sentence,3,Our study confirms the  increased incidence of both elevated TSH serum values (37.9% in our sample) and thyroid gland hypoplasia (74.7%). ,16596673
1527,7,2_abstract_sentence,4,"Moreover, we demonstrated that TSH elevation declines with age. ",16596673
1527,7,2_abstract_sentence,5,"For this reason, we suggest that a complete thyroid evaluation be performed in every patient with WS, and that this medical complication should  be periodically searched for in follow-up visits. ",16596673
1527,8,1_title,0,New case of thyroid dysgenesis and clinical signs of hypothyroidism in Williams syndrome.  ,15108207
1527,8,2_abstract_sentence,0,"The authors report a female presenting with congenital heart defects, liver hemangiomas, and facial dysmorphisms admitted to hospital at 3 months of age because of feeding difficulties and poor growth. ",15108207
1527,8,2_abstract_sentence,1,"She had hypotonia and large tongue, ""coarse"" face, and umbilical hernia in presence of complex congenital cardiovascular malformations. ",15108207
1527,8,2_abstract_sentence,2,In spite of normal neonatal screening we performed  serum levels of thyroid hormones. ,15108207
1527,8,2_abstract_sentence,3,"Thyrotropin level was very high (>50 microU/ml; normal value 0.2-4 microU/ml), while serum free T(3) (FT3) and free T(4) (FT4) levels were normal (FT3 3.6 pg/ml, normal value 2.8-5.6 pg/ml; FT4 11.6 pg/ml, normal value 6.6-14 pg/ml); antithyroid autoantibodies were absent. ",15108207
1527,8,2_abstract_sentence,4,"Thyroid scintigraphy with sodium 99m Tc pertechnetate showed a small ectopic thyroid located in sublingual position, so treatment with L-thyroxine 37.5 microg/24 hr was started with rapid improvement of the clinical picture. ",15108207
1527,8,2_abstract_sentence,5,At 17 months of age the patient developed the complete characteristic phenotype of Williams syndrome  (WS); the clinical diagnosis was proven by fluorescent in situ hybridization (FISH) analysis which showed hemizygous deletion of the elastin gene on chromosome 7. ,15108207
1527,8,2_abstract_sentence,6,Recently a case of thyroid hemiagenesis in a child with WS has been reported; our patient underscores the association of hypothyroidism and WS. ,15108207
1527,8,2_abstract_sentence,7,"Moreover, our case shows that clinical manifestations of hypothyroidism may be present and the treatment may be necessary as it is in isolated congenital hypothyroidism. ",15108207
1527,9,1_title,0,Exclusion of calcitonin as a candidate gene for the basic defect in a family with autosomal dominant supravalvular aortic stenosis.  ,3164411
1527,9,2_abstract_sentence,0,Supravalvular aortic stenosis (SVAS) may occur as an isolated autosomal dominant  trait or as a feature of Williams syndrome. ,3164411
1527,9,2_abstract_sentence,1,It has been suggested that a defect in calcitonin function may play a role in Williams syndrome. ,3164411
1527,9,2_abstract_sentence,2,We have excluded calcitonin as a candidate gene for SVAS using a gene specific probe. ,3164411
1527,10,1_title,0,Thyroid morphology and subclinical hypothyroidism in children and adolescents with Williams syndrome.  ,17188616
1527,10,2_abstract_sentence,0,OBJECTIVE: To verify the prevalence of morpho-volumetric and functional thyroid abnormalities in young patients with Williams syndrome (WS). ,17188616
1527,10,2_abstract_sentence,1,"STUDY DESIGN: Ninety-two patients with WS (49 boys and 43 girls, 0.2-17.2 years of age) underwent evaluation of thyroid function by means of thyroid-stimulating  hormone (TSH), fT3, and fT4 measurement. ",17188616
1527,10,2_abstract_sentence,2,Thyroid ultrasonography was performed in 37 patients. ,17188616
1527,10,2_abstract_sentence,3,Thyroid antibodies (thyroid peroxidase and thyroglobulin) were measured in all patients with abnormal thyroid function tests. ,17188616
1527,10,2_abstract_sentence,4,RESULTS: None of our patients had overt hypothyroidism; 29 patients (31.5%) had subclinical hypothyroidism. ,17188616
1527,10,2_abstract_sentence,5,Thyroid antibodies were absent in all patients. ,17188616
1527,10,2_abstract_sentence,6,The prevalence of patients with subclinical hypothyroidism was significantly higher in the younger patients. ,17188616
1527,10,2_abstract_sentence,7,Ultrasonography revealed morphological or volumetric abnormalities of the thyroid gland in 67.5% of patients; these abnormalities were more frequently observed in the older children. ,17188616
1527,10,2_abstract_sentence,8,CONCLUSIONS: Subclinical hypothyroidism is a frequent but stable finding in young children with WS. ,17188616
1527,10,2_abstract_sentence,9,"The great majority of patients with WS >10 years, either with normal or hypoplastic thyroid, have normal thyroid function. ",17188616
1527,10,2_abstract_sentence,10,"Therefore, we suggest yearly monitoring of thyroid function and sonographic studies at least once in patients with WS. ",17188616
1527,10,2_abstract_sentence,11,Treatment should be reserved for the patients with overt hypothyroidism or for those whose thyroid function shows signs of progressive deterioration. ,17188616
1527,11,1_title,0,Characterization of the calcitonin/CGRP gene in Williams syndrome.  ,1867260
1527,11,2_abstract_sentence,0,We have investigated the possibility of mutations in the calcitonin/calcitonin gene related peptide (CGRP) gene in children with Williams syndrome. ,1867260
1527,11,2_abstract_sentence,1,"Involvement  of the calcitonin/CGRP gene in Williams syndrome is postulated on the basis that  Williams syndrome children often have infantile hypercalcemia and deficient expression of calcitonin, a hormone that lowers serum calcium levels. ",1867260
1527,11,2_abstract_sentence,2,"To test the hypothesis that mutations in the calcitonin/CGRP gene might be responsible for the reduced calcitonin levels, we examined the calcitonin/CGRP gene structure in  Williams syndrome children. ",1867260
1527,11,2_abstract_sentence,3,Analysis of white blood cell DNA by Southern blot hybridizations in 5 individuals did not show any detectable large deletions or rearrangements in the calcitonin/CGRP gene locus. ,1867260
1527,11,2_abstract_sentence,4,The possibility of small deletions or point mutations within the exon encoding the mature calcitonin hormone is unlikely based on ribonuclease protection assays with patient DNA amplified by the polymerase chain reaction (PCR) technique. ,1867260
1527,11,2_abstract_sentence,5,These findings suggest that the calcitonin deficiency might be due either to mutations elsewhere in the gene or to defects in the cellular machinery needed for calcitonin synthesis and/or secretion. ,1867260
1527,12,1_title,0,Imparied calcitonin secretion in patients with Williams syndrome.  ,4056970
1527,13,1_title,0,Thyroid hypoplasia as a cause of congenital hypothyroidism in Williams syndrome.  ,18824871
1527,13,2_abstract_sentence,0,"In the Williams-Beuren syndrome (WBS), disorders of the thyroid function and morphology have been reported and programs of thyroid screening and surveillance  are recommended. ",18824871
1527,13,2_abstract_sentence,1,"However, the frequency of biochemical thyroid assessment, particularly in the first year of life, is being debated. ",18824871
1527,13,2_abstract_sentence,2,"In this report we describe an infant with WBS and congenital hypothyroidism, due to an important thyroid hypoplasia. ",18824871
1527,13,2_abstract_sentence,3,"The patient, a 1-month-old female, negative at primary neonatal thyroid screening, was referred to our hospital for dyspnea. ",18824871
1527,13,2_abstract_sentence,4,Thyroid function tests showed a raised TSH (42 mIU/l; normal range 0.5-4 mIU/l) with a low FT(4) concentration (10.21 pmol/l; normal range: 10.29-24.45 pmol/l). ,18824871
1527,13,2_abstract_sentence,5,"Ultrasound examination of the neck showed a significant thyroid hypoplasia, whereas (99m)Tc-pertechnetate thyroid scintigraphy evidenced a thyroid gland in normal position, with reduced shape and overall weak fixation. ",18824871
1527,13,2_abstract_sentence,6,"Therefore, treatment with L-thyroxinewas started. ",18824871
1527,13,2_abstract_sentence,7,Thyroid hypoplasia is a frequent characteristic of WBS and abnormalities of thyroid function are common in patients with this feature. ,18824871
1527,13,2_abstract_sentence,8,"Therefore, the possibility of congenital hypothyroidism should always be taken into consideration too and, even if congenital hypothyroidism neonatal screening is negative, thyroid (morphology and function) evaluation should be regularly assessed when the diagnosis is made and, thereafter, every year in the first years of life. ",18824871
1527,14,1_title,0,Thyroid hemiagenesis and elevated thyrotropin levels in a child with Williams syndrome.  ,10405448
1527,14,2_abstract_sentence,0,"A girl with Williams syndrome (WS) presented with elevated thyrotropin (TSH) levels (7.0 microU/ml), normal free thyroid hormone concentrations, and absent antithyroid autoantibodies. ",10405448
1527,14,2_abstract_sentence,1,Thyroid ultrasonography and scintigraphy showed hemiagenesis of the left lobe and no evidence of ectopic tissue. ,10405448
1527,14,2_abstract_sentence,2,"TSH response to  thyrotropin-releasing hormone (TRH) injection (200 microg/mq, i.v.) was exaggerated and prolonged, suggesting subclinical hypothyroidism. ",10405448
1527,14,2_abstract_sentence,3,"The biological  activity of circulating TSH was slightly below the normal range [TSH bioactivity  (B) to immunoreactivity (I) ratio (TSH B/I) = 0.4, normal: 0.6-2.2]. ",10405448
1527,14,2_abstract_sentence,4,These abnormalities are similar to those seen in patients with hypothalamic hypothyroidism. ,10405448
1527,14,2_abstract_sentence,5,Thyroid function is not a recognized manifestation of WS and is not routinely investigated. ,10405448
1527,14,2_abstract_sentence,6,"However, abnormalities of the hypothalamic-pituitary-thyroid (HPT) axis and thyroid dysgenesis have been found  in other WS cases. ",10405448
1527,14,2_abstract_sentence,7,"Genes mapping at 7q11.23, contiguous to the chromosomal region deleted in most WS patients, may be involved in the development of the thyroid gland, contributing to the complex phenotype of WS. ",10405448
1527,15,1_title,0,Williams syndrome associated with chronic renal failure and various endocrinological abnormalities.  ,8835601
1527,15,2_abstract_sentence,0,A 31-year-old man who had been under regular hemodialysis for 6 months was diagnosed as Williams syndrome (WS) by fluorescence in situ hybridization (FISH)  chromosomal analysis. ,8835601
1527,15,2_abstract_sentence,1,The association of WS and chronic renal failure (CRF) is only rarely encountered. ,8835601
1527,15,2_abstract_sentence,2,Endocrinological examinations revealed hypergonadotropic hypogonadism. ,8835601
1527,15,2_abstract_sentence,3,Prolonged and exaggerated responses of adrenocorticotropin (ACTH) to insulin-induced hypoglycemia and corticotropin releasing hormone (CRH) were also noted. ,8835601
1527,15,2_abstract_sentence,4,"While most of the endocrinological abnormalities observed in this patient could be attributed to altered endocrine circumstances in CRF, some findings stand in contrast. ",8835601
1527,15,2_abstract_sentence,5,"Furthermore, the testicular biopsy specimen showed severe hypospermatogenesis. ",8835601
1527,15,2_abstract_sentence,6,"Endocrine disorders observed in this patient may be at least in part, responsible for various clinical features underlying WS. ",8835601
1888,0,1_title,0,Intermittent hypoxia alters gut microbiota diversity in a mouse model of sleep apnoea.  ,25537565
1888,0,2_abstract_sentence,0,"We assessed whether intermittent hypoxia, which emulates one of the hallmarks of  obstructive sleep apnoea (OSA), leads to altered faecal microbiome in a murine model. ",25537565
1888,0,2_abstract_sentence,1,In vivo partial pressure of oxygen was measured in colonic faeces during intermittent hypoxia in four anesthetised mice. ,25537565
1888,0,2_abstract_sentence,2,10 mice were subjected to a pattern of chronic intermittent hypoxia (20 s at 5% O2 and 40 s at room air for 6 h·day(-1)) for 6 weeks and 10 mice served as normoxic controls. ,25537565
1888,0,2_abstract_sentence,3,Faecal samples  were obtained and microbiome composition was determined by 16S rRNA pyrosequencing and bioinformatic analysis by Quantitative Insights into Microbial Ecology. ,25537565
1888,0,2_abstract_sentence,4,Intermittent hypoxia exposures translated into hypoxia/re-oxygenation patterns in the faeces proximal to the bowel epithelium (<200 μm). ,25537565
1888,0,2_abstract_sentence,5,A significant  effect of intermittent hypoxia on global microbial community structure was found. ,25537565
1888,0,2_abstract_sentence,6,"Intermittent hypoxia increased the α-diversity (Shannon index, p<0.05) and induced a change in the gut microbiota (ANOSIM analysis of β-diversity, p<0.05). ",25537565
1888,0,2_abstract_sentence,7," Specifically, intermittent hypoxia-exposed mice showed a higher abundance of Firmicutes and a smaller abundance of Bacteroidetes and Proteobacteria phyla than controls. ",25537565
1888,0,2_abstract_sentence,8,"Faecal microbiota composition and diversity are altered as a result of  intermittent hypoxia realistically mimicking OSA, suggesting the possibility that physiological interplays between host and gut microbiota could be deregulated in  OSA. ",25537565
1888,1,1_title,0,"Composition and energy harvesting capacity of the gut microbiota: relationship to diet, obesity and time in mouse models.  ",20926643
1888,1,2_abstract_sentence,0,Comment in     Gut. ,20926643
1888,1,2_abstract_sentence,1,2010 Dec;59(12):1589-90. ,20926643
1888,2,1_title,0,Metagenomic analysis of the pygmy loris fecal microbiome reveals unique functional capacity related to metabolism of aromatic compounds.  ,23457582
1888,2,2_abstract_sentence,0,"The animal gastrointestinal tract contains a complex community of microbes, whose composition ultimately reflects the co-evolution of microorganisms with their animal host. ",23457582
1888,2,2_abstract_sentence,1,"An analysis of 78,619 pyrosequencing reads generated from pygmy loris fecal DNA extracts was performed to help better understand the microbial diversity and functional capacity of the pygmy loris gut microbiome. ",23457582
1888,2,2_abstract_sentence,2,The taxonomic analysis of the metagenomic reads indicated that pygmy loris fecal microbiomes were dominated by Bacteroidetes and Proteobacteria phyla. ,23457582
1888,2,2_abstract_sentence,3,The hierarchical clustering of several gastrointestinal metagenomes demonstrated the  similarities of the microbial community structures of pygmy loris and mouse gut systems despite their differences in functional capacity. ,23457582
1888,2,2_abstract_sentence,4,The comparative analysis of function classification revealed that the metagenome of the pygmy loris was characterized by an overrepresentation of those sequences involved in aromatic compound metabolism compared with humans and other animals. ,23457582
1888,2,2_abstract_sentence,5,The key enzymes related to the benzoate degradation pathway were identified based on the  Kyoto Encyclopedia of Genes and Genomes pathway assignment. ,23457582
1888,2,2_abstract_sentence,6,"These results would contribute to the limited body of primate metagenome studies and provide a framework for comparative metagenomic analysis between human and non-human primates, as well as a comparative understanding of the evolution of humans and their microbiome. ",23457582
1888,2,2_abstract_sentence,7,"However, future studies on the metagenome sequencing of pygmy loris and other prosimians regarding the effects of age, genetics, and environment on the composition and activity of the metagenomes are required. ",23457582
1888,3,1_title,0,An efficient RNA extraction method for estimating gut microbial diversity by polymerase chain reaction.  ,19159975
1888,3,2_abstract_sentence,0,An extraction method was developed to recover high-quality RNA from rumen digesta and mouse feces for phylogenetic analysis of metabolically active members of the  gut microbial community. ,19159975
1888,3,2_abstract_sentence,1,Four extraction methods were tested on different amounts of the same samples and compared for efficiency of recovery and purity of RNA. ,19159975
1888,3,2_abstract_sentence,2,Trizol extraction after bead beating produced a higher quantity and quality of RNA than a similar method using phenol/chloroform. ,19159975
1888,3,2_abstract_sentence,3,Dissociation solution produced a 1.5- to 2-fold increase in RNA recovery compared with phosphate-buffered saline during the dissociation of microorganisms from rumen digesta or fecal particles. ,19159975
1888,3,2_abstract_sentence,4," The identity of metabolically active bacteria in the samples was analyzed by sequencing 87 amplicons produced using bacteria-specific 16S rDNA primers, with cDNA synthesized from the extracted RNA as the template. ",19159975
1888,3,2_abstract_sentence,5,"Amplicons representing the major phyla encountered in the rumen (Firmicutes, 43.7%; Proteobacteria, 28.7%; Bacteroidetes, 25.3%; Spirochea, 1.1%, and Synergistes, 1.1%) were recovered, showing that development of the RNA extraction method enables RNA-based analysis of metabolically active bacterial groups from the rumen and other environments. ",19159975
1888,3,2_abstract_sentence,6,"Interestingly, in rumen samples, about 30% of the sequenced random 16S rRNA amplicons were related to the Proteobacteria, providing the first evidence that this group may have greater importance in rumen metabolism than previously attributed by DNA-based analysis. ",19159975
1110,0,1_title,0,Techniques for reduction and posterior fixation through the anterior approach.  ,8769442
